YEAR,City_State,POPULATION
2021,"Santa Venetia, California",4791.0
2021,"Santa Ynez, California",4255.0
2021,"Santee, California",59490.0
2021,"Saranap, California",6983.0
2021,"Saratoga, California",31432.0
2021,"Saticoy, California",1342.0
2021,"Sattley, California",88.0
2021,"Sausalito, California",7179.0
2021,"Scotia, California",608.0
2021,"Scotts Valley, California",12090.0
2021,"Seacliff, California",3372.0
2021,"Seal Beach, California",24514.0
2021,"Sea Ranch, California",1300.0
2021,"Searles Valley, California",1477.0
2021,"Seaside, California",34820.0
2021,"Sebastopol, California",7844.0
2021,"Seeley, California",1701.0
2021,"Selma, California",25351.0
2021,"Sequoia Crest, California",25.0
2021,"Sereno del Mar, California",42.0
2021,"Seville, California",580.0
2021,"Shackelford, California",2596.0
2021,"Shafter, California",19736.0
2021,"Shandon, California",1214.0
2021,"Shasta, California",1747.0
2021,"Shasta Lake, California",10185.0
2021,"Shaver Lake, California",444.0
2021,"Shell Ridge, California",1288.0
2021,"Shelter Cove, California",481.0
2021,"Sheridan, California",1297.0
2021,"Shingle Springs, California",3869.0
2021,"Shingletown, California",2365.0
2021,"Shoshone, California",3.0
2021,"Sierra Brooks, California",386.0
2021,"Sierra City, California",17.0
2021,"Sierra Madre, California",11084.0
2021,"Sierra Village, California",514.0
2021,"Sierraville, California",7.0
2021,"Signal Hill, California",11841.0
2021,"Silverado Resort, California",851.0
2021,"Silver City, California",0.0
2021,"Silver Lakes, California",7038.0
2021,"Simi Valley, California",128065.0
2021,"Sisquoc, California",210.0
2021,"Sky Valley, California",2676.0
2021,"Sleepy Hollow, California",2209.0
2021,"Smartsville, California",157.0
2021,"Smith Corner, California",817.0
2021,"Smith River, California",540.0
2021,"Snelling, California",111.0
2021,"Soda Bay, California",1171.0
2021,"Soda Springs, California",4.0
2021,"Solana Beach, California",13604.0
2021,"Soledad, California",25744.0
2021,"Solvang, California",5911.0
2021,"Sonoma, California",11354.0
2021,"Sonora, California",4787.0
2021,"Soquel, California",11676.0
2021,"Soulsbyville, California",2360.0
2021,"South Dos Palos, California",1957.0
2021,"South El Monte, California",20905.0
2021,"South Gate, California",95311.0
2021,"South Lake Tahoe, California",21638.0
2021,"South Monrovia Island, California",7202.0
2021,"South Oroville, California",1943.0
2021,"South Pasadena, California",26049.0
2021,"South San Francisco, California",69406.0
2021,"South San Gabriel, California",8884.0
2021,"South San Jose Hills, California",20102.0
2021,"South Taft, California",1242.0
2021,"South Whittier, California",61180.0
2021,"Spaulding, California",117.0
2021,"Spreckels, California",420.0
2021,"Spring Garden, California",20.0
2021,"Spring Valley (Lake County), California",1105.0
2021,"Spring Valley (San Diego County), California",32759.0
2021,"Spring Valley Lake, California",7813.0
2021,"Springville, California",701.0
2021,"Squaw Valley, California",3919.0
2021,"Squirrel Mountain Valley, California",1348.0
2021,"Stallion Springs, California",3687.0
2021,"Stanford, California",16358.0
2021,"Stanton, California",38736.0
2021,"Stevenson Ranch, California",20586.0
2021,"Stevinson, California",309.0
2021,"Stinson Beach, California",636.0
2021,"Stirling City, California",289.0
2021,"Stockton, California",313793.0
2021,"Stonyford, California",258.0
2021,"Storrie, California",0.0
2021,"Stratford, California",746.0
2021,"Strathmore, California",2972.0
2021,"Strawberry (Marin County), California",5746.0
2021,"Strawberry (Tuolumne County), California",13.0
2021,"Sugarloaf Mountain Park, California",0.0
2021,"Sugarloaf Saw Mill, California",0.0
2021,"Sugarloaf Village, California",5.0
2021,"Suisun City, California",30024.0
2021,"Sultana, California",1377.0
2021,"Summerland, California",932.0
2021,"Sunnyside, California",4322.0
2021,"Sunnyside-Tahoe City, California",1058.0
2021,"Sunnyslope, California",5149.0
2021,"Sunny Slopes, California",12.0
2021,"Sunnyvale, California",158464.0
2021,"Sunol, California",1030.0
2021,"Sunset Beach, California",3816.0
2021,"Sun Village, California",14112.0
2021,"Susanville, California",14182.0
2021,"Sutter, California",3115.0
2021,"Sutter Creek, California",2398.0
2021,"Swall Meadows, California",134.0
2021,"Taft, California",9205.0
2021,"Taft Heights, California",2751.0
2021,"Taft Mosswood, California",815.0
2021,"Tahoe Vista, California",1162.0
2021,"Tahoma, California",824.0
2021,"Talmage, California",1182.0
2021,"Tamalpais-Homestead Valley, California",11376.0
2021,"Tara Hills, California",5425.0
2021,"Tarpey Village, California",3191.0
2021,"Taylorsville, California",325.0
2021,"Tecopa, California",178.0
2021,"Tehachapi, California",12269.0
2021,"Tehama, California",459.0
2021,"Temecula, California",118388.0
2021,"Temelec, California",1672.0
2021,"Temescal Valley, California",27968.0
2021,"Temple City, California",36514.0
2021,"Templeton, California",7839.0
2021,"Tennant, California",31.0
2021,"Terminous, California",451.0
2021,"Terra Bella, California",3000.0
2021,"Teviston, California",1068.0
2021,"Thermal, California",1280.0
2021,"Thermalito, California",7266.0
2021,"Thornton, California",1075.0
2021,"Thousand Oaks, California",130029.0
2021,"Thousand Palms, California",7526.0
2021,"Three Rivers, California",2415.0
2021,"Three Rocks, California",245.0
2021,"Tiburon, California",9313.0
2021,"Timber Cove, California",131.0
2021,"Tipton, California",3658.0
2021,"Tobin, California",3.0
2021,"Tomales, California",215.0
2021,"Tonyville, California",864.0
2021,"Tooleville, California",406.0
2021,"Topanga, California",7301.0
2021,"Topaz, California",253.0
2021,"Toro Canyon, California",1876.0
2021,"Torrance, California",147662.0
2021,"Tracy, California",92478.0
2021,"Tranquillity, California",588.0
2021,"Traver, California",592.0
2021,"Tres Pinos, California",786.0
2021,"Trinidad, California",252.0
2021,"Trinity Center, California",172.0
2021,"Trinity Village, California",293.0
2021,"Trona, California",45.0
2021,"Trowbridge, California",316.0
2021,"Truckee, California",16557.0
2021,"Tulare, California",65123.0
2021,"Tulelake, California",884.0
2021,"Tuolumne City, California",1280.0
2021,"Tupman, California",203.0
2021,"Turlock, California",74274.0
2021,"Tustin, California",82576.0
2021,"Tuttle, California",82.0
2021,"Tuttletown, California",1068.0
2021,"Abanda, Alabama",235.0
2021,"Abbeville, Alabama",2527.0
2021,"Adamsville, Alabama",4285.0
2021,"Addison, Alabama",621.0
2021,"Akron, Alabama",218.0
2021,"Alabaster, Alabama",34170.0
2021,"Albertville, Alabama",21857.0
2021,"Alexander City, Alabama",14541.0
2021,"Alexandria, Alabama",4262.0
2021,"Aliceville, Alabama",2377.0
2021,"Allgood, Alabama",686.0
2021,"Altoona, Alabama",884.0
2021,"Andalusia, Alabama",8836.0
2021,"Anderson, Alabama",202.0
2021,"Anniston, Alabama",21427.0
2021,"Arab, Alabama",8387.0
2021,"Ardmore, Alabama",1483.0
2021,"Argo, Alabama",4379.0
2021,"Ariton, Alabama",641.0
2021,"Arley, Alabama",513.0
2021,"Ashford, Alabama",2470.0
2021,"Ashland, Alabama",1794.0
2021,"Ashville, Alabama",2518.0
2021,"Athens, Alabama",26959.0
2021,"Atmore, Alabama",9671.0
2021,"Attalla, Alabama",5752.0
2021,"Auburn, Alabama",67432.0
2021,"Autaugaville, Alabama",1044.0
2021,"Avon, Alabama",499.0
2021,"Axis, Alabama",1462.0
2021,"Babbie, Alabama",564.0
2021,"Baileyton, Alabama",994.0
2021,"Bakerhill, Alabama",196.0
2021,"Ballplay, Alabama",1395.0
2021,"Banks, Alabama",77.0
2021,"Bay Minette, Alabama",9566.0
2021,"Bayou La Batre, Alabama",2519.0
2021,"Bear Creek, Alabama",1150.0
2021,"Beatrice, Alabama",175.0
2021,"Beaverton, Alabama",269.0
2021,"Belgreen, Alabama",54.0
2021,"Belk, Alabama",272.0
2021,"Bellamy, Alabama",437.0
2021,"Belle Fontaine, Alabama",499.0
2021,"Benton, Alabama",34.0
2021,"Berry, Alabama",1484.0
2021,"Bessemer, Alabama",26277.0
2021,"Billingsley, Alabama",108.0
2021,"Birmingham, Alabama",210675.0
2021,"Black, Alabama",170.0
2021,"Blountsville, Alabama",2172.0
2021,"Blue Ridge, Alabama",1494.0
2021,"Blue Springs, Alabama",103.0
2021,"Boaz, Alabama",9637.0
2021,"Boligee, Alabama",530.0
2021,"Bon Air, Alabama",64.0
2021,"Boykin, Alabama",58.0
2021,"Brantley, Alabama",846.0
2021,"Brantleyville, Alabama",1000.0
2021,"Brent, Alabama",4885.0
2021,"Brewton, Alabama",5259.0
2021,"Bridgeport, Alabama",2313.0
2021,"Brighton, Alabama",2742.0
2021,"Brilliant, Alabama",916.0
2021,"Bristow Cove, Alabama",802.0
2021,"Brook Highland, Alabama",7021.0
2021,"Brookside, Alabama",1400.0
2021,"Brookwood, Alabama",1991.0
2021,"Broomtown, Alabama",193.0
2021,"Brundidge, Alabama",2215.0
2021,"Bucks, Alabama",67.0
2021,"Butler, Alabama",2540.0
2021,"Calera, Alabama",14725.0
2021,"Calvert, Alabama",1039.0
2021,"Camden, Alabama",2379.0
2021,"Camp Hill, Alabama",1173.0
2021,"Carbon Hill, Alabama",1184.0
2021,"Cardiff, Alabama",31.0
2021,"Carlisle-Rockledge, Alabama",2836.0
2021,"Carlton, Alabama",-34.0
2021,"Carolina, Alabama",318.0
2021,"Carrollton, Alabama",1057.0
2021,"Castleberry, Alabama",401.0
2021,"Catherine, Alabama",15.0
2021,"Cedar Bluff, Alabama",2057.0
2021,"Center Point, Alabama",16361.0
2021,"Centre, Alabama",3552.0
2021,"Centreville, Alabama",2644.0
2021,"Chatom, Alabama",870.0
2021,"Chelsea, Alabama",13920.0
2021,"Cherokee, Alabama",576.0
2021,"Chickasaw, Alabama",5753.0
2021,"Childersburg, Alabama",4853.0
2021,"Choccolocco, Alabama",2422.0
2021,"Chunchula, Alabama",187.0
2021,"Citronelle, Alabama",3908.0
2021,"Clanton, Alabama",8778.0
2021,"Clay, Alabama",9819.0
2021,"Clayhatchee, Alabama",454.0
2021,"Clayton, Alabama",2959.0
2021,"Cleveland, Alabama",1061.0
2021,"Clio, Alabama",456.0
2021,"Coaling, Alabama",1380.0
2021,"Coats Bend, Alabama",1746.0
2021,"Coffee Springs, Alabama",182.0
2021,"Coffeeville, Alabama",395.0
2021,"Coker, Alabama",526.0
2021,"Collinsville, Alabama",1820.0
2021,"Colony, Alabama",484.0
2021,"Columbia, Alabama",539.0
2021,"Columbiana, Alabama",4531.0
2021,"Concord, Alabama",1772.0
2021,"Coosada, Alabama",1067.0
2021,"Cordova, Alabama",2054.0
2021,"Cottonwood, Alabama",1286.0
2021,"County Line, Alabama",272.0
2021,"Courtland, Alabama",810.0
2021,"Cowarts, Alabama",2297.0
2021,"Creola, Alabama",1810.0
2021,"Crossville, Alabama",2148.0
2021,"Cuba, Alabama",467.0
2021,"Cullman, Alabama",15753.0
2021,"Cullomburg, Alabama",215.0
2021,"Cusseta, Alabama",134.0
2021,"Dadeville, Alabama",3085.0
2021,"Daleville, Alabama",5108.0
2021,"Daphne, Alabama",27053.0
2021,"Dauphin Island, Alabama",1229.0
2021,"Daviston, Alabama",199.0
2021,"Dayton, Alabama",24.0
2021,"Deatsville, Alabama",1558.0
2021,"Decatur, Alabama",54564.0
2021,"Deer Park, Alabama",146.0
2021,"Delta, Alabama",230.0
2021,"Demopolis, Alabama",6686.0
2021,"Detroit, Alabama",211.0
2021,"Dodge City, Alabama",578.0
2021,"Dora, Alabama",2400.0
2021,"Dothan, Alabama",69452.0
2021,"Double Springs, Alabama",1247.0
2021,"Douglas, Alabama",1178.0
2021,"Dozier, Alabama",284.0
2021,"Dunnavant, Alabama",1089.0
2021,"Dutton, Alabama",451.0
2021,"East Brewton, Alabama",3042.0
2021,"East Point, Alabama",149.0
2021,"Eclectic, Alabama",1140.0
2021,"Edgewater, Alabama",874.0
2021,"Edwardsville, Alabama",149.0
2021,"Egypt, Alabama",802.0
2021,"Elba, Alabama",3824.0
2021,"Elberta, Alabama",1605.0
2021,"Eldridge, Alabama",164.0
2021,"Elkmont, Alabama",524.0
2021,"Elmore, Alabama",1775.0
2021,"Emelle, Alabama",93.0
2021,"Emerald Mountain, Alabama",3702.0
2021,"Enterprise, Alabama",29017.0
2021,"Epes, Alabama",504.0
2021,"Ethelsville, Alabama",211.0
2021,"Eufaula, Alabama",11952.0
2021,"Eunola, Alabama",167.0
2021,"Eutaw, Alabama",2597.0
2021,"Eva, Alabama",591.0
2021,"Evergreen, Alabama",3619.0
2021,"Excel, Alabama",1210.0
2021,"Fairfield, Alabama",10610.0
2021,"Fairford, Alabama",75.0
2021,"Fairhope, Alabama",22106.0
2021,"Fairview, Alabama",539.0
2021,"Falkville, Alabama",1420.0
2021,"Faunsdale, Alabama",11.0
2021,"Fayette, Alabama",4292.0
2021,"Fayetteville, Alabama",1584.0
2021,"Fitzpatrick, Alabama",-20.0
2021,"Five Points, Alabama",182.0
2021,"Flomaton, Alabama",1550.0
2021,"Florala, Alabama",1149.0
2021,"Florence, Alabama",40616.0
2021,"Foley, Alabama",19506.0
2021,"Forestdale, Alabama",8805.0
2021,"Forkland, Alabama",938.0
2021,"Fort Deposit, Alabama",1873.0
2021,"Fort Payne, Alabama",14131.0
2021,"Fort Rucker, Alabama",5090.0
2021,"Franklin, Alabama",357.0
2021,"Fredonia, Alabama",328.0
2021,"Frisco City, Alabama",1357.0
2021,"Fruitdale, Alabama",203.0
2021,"Fruithurst, Alabama",282.0
2021,"Fulton, Alabama",158.0
2021,"Fultondale, Alabama",9472.0
2021,"Fyffe, Alabama",1532.0
2021,"Gadsden, Alabama",35153.0
2021,"Gainesville, Alabama",202.0
2021,"Gallant, Alabama",557.0
2021,"Gantt, Alabama",120.0
2021,"Garden City, Alabama",434.0
2021,"Gardendale, Alabama",14044.0
2021,"Gaylesville, Alabama",157.0
2021,"Geiger, Alabama",306.0
2021,"Geneva, Alabama",4358.0
2021,"Georgiana, Alabama",1910.0
2021,"Geraldine, Alabama",1049.0
2021,"Gilbertown, Alabama",188.0
2021,"Glen Allen, Alabama",325.0
2021,"Glencoe, Alabama",5105.0
2021,"Glenwood, Alabama",223.0
2021,"Goldville, Alabama",29.0
2021,"Good Hope, Alabama",2756.0
2021,"Goodwater, Alabama",1395.0
2021,"Gordo, Alabama",1724.0
2021,"Gordon, Alabama",258.0
2021,"Gordonville, Alabama",163.0
2021,"Goshen, Alabama",305.0
2021,"Graham, Alabama",19.0
2021,"Grand Bay, Alabama",3929.0
2021,"Grant, Alabama",1014.0
2021,"Grayson Valley, Alabama",5786.0
2021,"Graysville, Alabama",1772.0
2021,"Greensboro, Alabama",2794.0
2021,"Greenville, Alabama",7619.0
2021,"Grimes, Alabama",831.0
2021,"Grove Hill, Alabama",1697.0
2021,"Guin, Alabama",2621.0
2021,"Gulfcrest, Alabama",404.0
2021,"Gulf Shores, Alabama",12983.0
2021,"Guntersville, Alabama",8523.0
2021,"Gurley, Alabama",640.0
2021,"Gu-Win, Alabama",101.0
2021,"Hackleburg, Alabama",1130.0
2021,"Hackneyville, Alabama",400.0
2021,"Haleburg, Alabama",116.0
2021,"Haleyville, Alabama",3954.0
2021,"Hamilton, Alabama",6642.0
2021,"Hammondville, Alabama",586.0
2021,"Hanceville, Alabama",3463.0
2021,"Harpersville, Alabama",1327.0
2021,"Hartford, Alabama",2618.0
2021,"Hartselle, Alabama",14658.0
2021,"Harvest, Alabama",6154.0
2021,"Hatton, Alabama",70.0
2021,"Hayden, Alabama",1417.0
2021,"Hayneville, Alabama",908.0
2021,"Hazel Green, Alabama",3430.0
2021,"Headland, Alabama",4786.0
2021,"Heath, Alabama",336.0
2021,"Heflin, Alabama",3455.0
2021,"Helena, Alabama",19081.0
2021,"Henagar, Alabama",1926.0
2021,"Highland Lake, Alabama",349.0
2021,"Highland Lakes, Alabama",6092.0
2021,"Hillsboro, Alabama",583.0
2021,"Hissop, Alabama",413.0
2021,"Hobson, Alabama",213.0
2021,"Hobson City, Alabama",867.0
2021,"Hodges, Alabama",316.0
2021,"Hokes Bluff, Alabama",4308.0
2021,"Hollins, Alabama",872.0
2021,"Hollis Crossroads, Alabama",717.0
2021,"Holly Pond, Alabama",1014.0
2021,"Hollywood, Alabama",1141.0
2021,"Holt, Alabama",3932.0
2021,"Holtville, Alabama",4345.0
2021,"Homewood, Alabama",25854.0
2021,"Hoover, Alabama",87060.0
2021,"Horn Hill, Alabama",223.0
2021,"Hueytown, Alabama",15457.0
2021,"Huguley, Alabama",2119.0
